CODIGO_PROYECTO,TITULO_PROYECTO,ENTIDAD,AREA_TEMATICA,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,,,,,,,
656672553352,Txt4 Heart-Colombia Ensayo clinico aleatorizado para evaluar la eficacia y seguridad de mensajes de texto para incrementar adherencia a medicamentos cardiovasculares en pacientes con antecedente de enfermedad cardiovascular.,FUNDACION CARDIOVASCULAR DE COLOMBIA - FCV,SISTEMAS Y SERVICIOS DE SALUD-DETERMINANTES DE LA SALUD.,SANTANDER,BUCARAMANGA,,,,,,,
211772553444,VIABILIDAD DE DESARROLLAR UN MODELO BASADO EN ATENCION PRIMARIA EN SALUD  PARA MUNICIPIOS CON ALTA DISPERSION RURAL DEL LITORAL PACIFICO,UNIVERSIDAD ICESI,SISTEMAS Y SERVICIOS DE SALUD-PROMOCION Y PREVENCION DE LA ENFERMEDAD,VALLE DEL CAUCA,CALI,,,,,,,
120372553522,ESTUDIO PILOTO PARA LA DETECCION TEMPRANA DE LA SORDERA EN UN HOSPITAL DE ALTA COMPLEJIDAD EN BOGOTA TAMIZAJE AUDITIVO Y MOLECULAR,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,SISTEMAS Y SERVICIOS DE SALUD-PROMOCION Y PREVENCION DE LA ENFERMEDAD,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
127572553554,Analisis de riesgo de mercurio y metilmercurio en regiones de Antioquia asociadas a mineria de oro,CORPORACION UNIVERSITARIA LASALLISTA,SISTEMAS Y SERVICIOS DE SALUD-GESTION DEL RIESGO EN SALUD,ANTIOQUIA,CALDAS,,,,,,,
122266140116,Evaluacion de la eficacia de modelos experimentales para la reintegracion politica y social  de adultos con experiencia de combate en el marco del conflicto armado colombiano,UNIVERSIDAD - COLEGIO MAYOR DE NUESTRA SENORA DEL ROSARIO - UNIROSARIO,POLITICA ESTADO Y RELACIONES DE PODER,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110766141819,PROGRAMA DE FORTALECIMIENTO DE LAS CAPACIDADES REGIONALES Y LOCALES DE LOS CONSUMIDORES PROMOCION DEL MARCO JURIDICO DE LAS COMPETENCIAS ESTABLECIDAS EN EL NUEVO ESTATUTO DEL CONSUMIDOR (ALCALDES ASOCIACIONES DE CONSUMIDORES Y CONSULTORIOS JURIDICOS EN SANTA MARTA CARTAGENA Y SINCELEJO) PERIODO 2015-2016.,UNIVERSIDAD DE CARTAGENA,POLITICA ESTADO Y RELACIONES DE PODER,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
497770149036,Analitica Avanzada para la gestion integral de eficiencia energetica,MVM Ingenieria de Software S.A.,7,PROYECTO,ANTIOQUIA,5001,,,,,,
121571051568,Estabilidad y diagrama de fase para aleaciones de Fe a condiciones de presion y temperatura del nucleo terrestre,UNIVERSIDAD DEL NORTE - UNINORTE,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,ATLANTICO,BARRANQUILLA,,,,,,,
110652128510,Morfolog¿a de carbonizados Herramienta para evaluar la reactividad de carbones en el proceso de combusti¿n,UNIVERSIDAD DEL VALLE - UNIVALLE,INFORMACION NO SOLICITADA,VALLE DEL CAUCA,CALI,,,,,,,
110171051530,Analisis 4D de Vp Vs y la relacion Vp/Vs en la Esquina NW de Suramerica,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110971051650,MODELO HIDROGEOLOGICO CONCEPTUAL E ISOTOPICO DE LA SABANA ESTACIONAL DE PAZ DE ARIPORO CASANARE COLOMBIA,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC - SEDE TUNJA,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,BOYACA,TUNJA,,,,,,,
360571051658,Estudio de la fisica de los terremotos profundos en el territorio Colombiano y los procesos que los generan,GMAS SAS,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
122871051686,Reconstruccion de la historia de paleoelevacion a partir del Mioceno Superior en los Andes Colombianos por datos biologicos y de analisis de la hidratacion del vidrio volcanico,INSTITUTO DE CIENCIAS DE LA SALUD - C.E.S. - UNIVERSIDAD CES,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,ANTIOQUIA,MEDELLIN,,,,,,,
111871050491,RECONSTRUCCION DE LA EVOLUCION TECTONICA NEOGENA DE LOS ANDES DEL NORTE A PARTIR DEL ANALISIS ESPACIO-TEMPORAL Y COMPOSICIONAL  DE LAS ROCAS MAGMATICAS Y LA EVALUACION DE LA NATURALEZA DEL MANTO SUPERIOR Y LA CORTEZA PROFUNDA EN UNA TRANSECTA REGIONAL,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,AREA ESTUDIOS DE LOS PROCESOS TERRESTRES - LINEA DE INVESTIGACION GEODINAMICA,ANTIOQUIA,MEDELLIN,,,,,,,
110771051662,EXTRACCION CARACTERIZACION Y SINTESIS DE PRODUCTOS QUIMICOS A PARTIR DE MINERAL COLOMBIANO DE NIOBIO PRESENTES EN YACIMIENTOS ROCOSOS Y ALUVIALES.,UNIVERSIDAD DE CARTAGENA,AREA RECURSOS ENERGETICOS NO-RENOVABLES Y MINERIA - LINEA DE INVESTIGACION  CARACTERIZACION MINERIA ,BOLIVAR,CARTAGENA DE INDIAS,,,,,,,
111871050711,Modelo de optimizacion estocastica de una explotacion minera a cielo abierto para un deposito polimetalico,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,AREA RECURSOS ENERGETICOS NO-RENOVABLES Y MINERIA - LINEA DE INVESTIGACION  CARACTERIZACION MINERIA ,ANTIOQUIA,MEDELLIN,,,,,,,
121671051646,Propuesta metodologica para la evaluacion y zonificacion de amenazas naturales por fenomenos torrenciales a partir de la evaluacion geomorfologica de los depositos asociados y su datacion. Caso de estudio Cuencas hidrograficas de la vertiente oriental de los Farallones del Citara suroccidente de Antioquia.,UNIVERSIDAD EAFIT,AREA PROCESOS SUPERFICIALES DE LA TIERRA - LINEA DE INVESTIGACION GEOAMENAZAS,ANTIOQUIA,MEDELLIN,,,,,,,
110671051485,EVALUACION DE METODOS NO CONVENCIONALES PARA LA DETERMINACION Y MITIGACION DEL POTENCIAL DE LICUACION EN SUELOS,UNIVERSIDAD DEL VALLE - UNIVALLE,AREA PROCESOS SUPERFICIALES DE LA TIERRA - LINEA DE INVESTIGACION GEOAMENAZAS,VALLE DEL CAUCA,CALI,,,,,,,
111573154223,Programa para el analisis y proyeccion de la calidad de la educacion en Medellin,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
120473154242,Analisis y estrategias para abordar brechas que afectan la calidad de la educacion media en matematicas,UNIVERSIDAD DE LOS ANDES - UNIANDES,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
125465944030,Cambios en la avifauna de alta montana y vegetacion asociada en dos sectores del Parque Nacional Chingaza (cordillera oriental colombiana) un ecosistema amenazado por cambio climatico,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA ,ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS.,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110165944139,Transmision de malaria aviar en un transecto altitudinal en la cuenca alta del rio Otun como modelo para el estudio de los efectos del cambio climatico sobre las infecciones en vida silvestre,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS.,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
112865944310,Efecto de los procesos pos-aprovechamiento del bosque sobre la biodiversidad Estudio de caso los ensamblajes de murcielagos neotropicales (familia Phyllostomidae) en la pluvisilva del Choco Biogeografico.,UNIVERSIDAD TECNOLOGICA DEL CHOCO DIEGO LUIS CORDOBA.,ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS.,CHOCO,QUIBDO,,,,,,,
111765943115,COMPOSICION TAXONOMICA DE FLORA Y FAUNA ANHIDROBIOTICAEN MICRO-DOSELES DE LA SIERRA NEVADA DE SANTA MARTA,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS.,MAGDALENA,SANTA MARTA,,,,,,,
110665944236,REVISION TAXONOMICA Y ENDEMISMO DE LOS PSOPCIDOS (INSECTA PSOCODEA PSOCOPTERA) DE AREAS PROTEGIDAS DE COLOMBIA,UNIVERSIDAD DEL VALLE - UNIVALLE,ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS.,VALLE DEL CAUCA,CALI,,,,,,,
112165944242,DIVERSIDAD FILOGENETICA DE LAS ESPECIES DE ANFIBIOS Y MARIPOSAS DIURNAS EN LOS PARAMOS DEL COMPLEJO ALMORZADERO EN NORTE DE SANTANDER COLOMBIA,UNIVERSIDAD DE PAMPLONA - UDP,ESTUDIAR CARACTERIZAR Y MONITOREAR LA BIODIVERSIDAD A DIFERENTES ESCALAS ECOSISTEMAS Y GRUPOS TAXONOMICOS.,NORTE DE SANTANDER,PAMPLONA,,,,,,,
330765944393,Efecto de los bosques riberenos sobre la prestacion de servicios ambientales relacionados con la calidad del agua y el flujo de materia organica en microcuencas con influencia ganadera en el Eje Cafetero Colombiano.,FUNDACION CENTRO PARA LA INVESTIGACION EN SISTEMAS SOSTENIBLES DE PRODUCCION AGROPECUARIA - CIPAV,CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS.,VALLE DEL CAUCA,CALI,,,,,,,
133365943413,Estimacion y valoracion de servicios ecosistemicos del bosque urbano en el Valle de Aburra,UNIVERSIDAD EIA,CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS.,ANTIOQUIA,ENVIGADO,,,,,,,
111065944350,Servicios ecosistemicos generados por diversos arreglos del cultivo de platano en el Eje Cafetero Colombiano,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS.,RISARALDA,PEREIRA,,,,,,,
111065944317,El Valor de los Bosques en Paisajes Andinos Fragmentados El casode los bosques de guadua en la Region del eje Cafetero de Colombia,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS.,RISARALDA,PEREIRA,,,,,,,
110365944202,POLINIZACION PROVISION DE HABITAT Y ALMACENAMIENTO DE CARBONO COMO SERVICIOS ECOSISTEMICOS EN DOS SISTEMAS DE PRODUCCION  CAFETERA EN LA MESETA DE POPAYAN.,UNIVERSIDAD DEL CAUCA - UNICAUCA,CONOCIMIENTO Y VALORACION DE LOS SERVICIOS ECOSISTEMICOS.,CAUCA,POPAYAN,,,,,,,
211765945116,ESTRATEGIA DE MANEJO AMBIENTALDE LA ZONA MEDIA Y BAJA DE LA SUBCUENCA DEL RIO PANCE (VALLE DEL CAUCA),UNIVERSIDAD ICESI,GESTION INTEGRAL DE LA BIODIVERSIDAD (USO SOSTENIBLE Y CONSERVACION).,VALLE DEL CAUCA,CALI,,,,,,,
110165944371,DESARROLLO DE UN SISTEMA INFORMATICO PARA LA BUSQUEDA SISTEMATICA DE FUENTES NATURALES PARA LA ELABORACION DE BIOPRODUCTOS,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,GESTION INTEGRAL DE LA BIODIVERSIDAD (USO SOSTENIBLE Y CONSERVACION).,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
120465944334,Conservation Genomics of the Capybara building the foundations for its sustainable use.,UNIVERSIDAD DE LOS ANDES - UNIANDES,GESTION INTEGRAL DE LA BIODIVERSIDAD (USO SOSTENIBLE Y CONSERVACION).,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110165944176,Relacion entre la composicion y abundancia de simulidos (Diptera) y las variables fisicas y quimicas de sistemas loticos de la cuenca alta del rioBogota.,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,COMPONENTE BIOGEOFISICO DEL MEDIO AMBIENTE MARINO Y AGUAS CONTINENTALES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
127565944348,Acumulacion de carbono y emisiones de metano en un humedal de alta montana del paramo de Belmira,CORPORACION UNIVERSITARIA LASALLISTA,COMPONENTE BIOGEOFISICO DEL MEDIO AMBIENTE MARINO Y AGUAS CONTINENTALES,ANTIOQUIA,CALDAS,,,,,,,
110665945114,Dispersion y conectividad de peces damisela entre Areas Marinas Protegidas del Pacifico colombiano implicaciones biogeograficas ,UNIVERSIDAD DEL VALLE - UNIVALLE,BIODIVERSIDAD Y ECOSISTEMAS MARINOS  COSTEROS Y DULCEACUICOLAS,VALLE DEL CAUCA,CALI,,,,,,,
120465944147,Biodiversidad y Conectividad de los arrecifes mesofoticos (30-120m) de la costa Caribe colombiana una aproximacion mediante buceo tecnico (CCR) y genomica poblacional,UNIVERSIDAD DE LOS ANDES - UNIANDES,BIODIVERSIDAD Y ECOSISTEMAS MARINOS  COSTEROS Y DULCEACUICOLAS,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110665944115,Analisis de la dinamica trofica en dos manglares del Pacifico colombiano mediante el uso integrado de isotopos estables y modelacion ecosistemica Importancia para la produccion pesquera del sistema.,UNIVERSIDAD DEL VALLE - UNIVALLE,BIODIVERSIDAD Y ECOSISTEMAS MARINOS  COSTEROS Y DULCEACUICOLAS,VALLE DEL CAUCA,CALI,,,,,,,
123365944129,Diversidad funcional de microorganismos asociados al ciclaje de C N y P en el manglar la Rancheria (La Guajira) mediante un acercamiento de metatranscriptomica,UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,BIODIVERSIDAD Y ECOSISTEMAS MARINOS  COSTEROS Y DULCEACUICOLAS,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110165944402,CULTIVO DE CIANOBACTERIAS Y ACTINOBACTERIAS MARINAS UNA NUEVA APROXIMACION PARAEL CONTROL DE INSECTOS Y FITOPATOGENOS,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,APROVECHAMIENTO SOSTENIBLE DE RECURSOS HIDROBIOLOGICOS MARINOS COSTEROS Y CONTINENTALES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111565944179,Efecto de los acidos grasos poliinsaturados sobre la expresion genica de FSH beta y LH beta y su relacion con parametros reproductivos en tilapia nilotica (Oreochromis niloticus).,UNIVERSIDAD DE ANTIOQUIA - UDEA,APROVECHAMIENTO SOSTENIBLE DE RECURSOS HIDROBIOLOGICOS MARINOS COSTEROS Y CONTINENTALES,ANTIOQUIA,MEDELLIN,,,,,,,
125465944254,PRODUCCION EN CAUTIVERIO DEL CAPITAN DE LA SABANA Eremophilus mutisii CON FINES DE CONSERVACION,UNIVERSIDAD DE CIENCIAS APLICADAS Y AMBIENTALES - UDCA ,APROVECHAMIENTO SOSTENIBLE DE RECURSOS HIDROBIOLOGICOS MARINOS COSTEROS Y CONTINENTALES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
127556934788,IMPLEMENTACI¿N DE MUESTREADORES PASIVOS PARA EL MONITOREO DE MERCURIO Y METALES PESADOS EN EMBALSES UNA ESTRATEGIA PARA EL ASEGURAMIENTO DE LA CALIDAD DEL AGUA. ACTUALIZADO,CORPORACION UNIVERSITARIA LASALLISTA,INVESTIG. APLICADA Y TRANSFERENCIA DE TECNOLOGIA,ANTIOQUIA,CALDAS,,,,,,,
222951928645,Identificaci¿n de mecanismos inmunes de Aedes aegypti al virus dengue,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,Basicas biomedicas,VALLE DEL CAUCA,CALI,,,,,,,
112158635731,Parametrizaci¿n cualitativa y cuantitativa de la calidad en la producci¿n de carne ovina de raza criolla en t¿rminos de la edad y del peso al sacrificio,UNIVERSIDAD DE PAMPLONA - UDP,ALIMENTACION Y NUTRICION,NORTE DE SANTANDER,PAMPLONA,,,,,,,
585958235672,Fortalecimiento de la competitividad de la empresa Asine Colombia Ltda a trav¿s de la evaluaci¿n de los procesos de software de la organizaci¿n en el nivel 3 de madurez seg¿n el modelo CMMI.,ASESORIAS Y SOLUCIONES INFORMATICAS EMPRESARIALES COLOMBIA LTDA- ASINE COLOMBIA LTDA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
112751829355,Formaci¿n caracter¿sticas sociodemogr¿ficas y resultados del saber PRO en las Escuelas Normales Superiores colombianas.,UNIVERSIDAD DE CALDAS - UNICALDAS,Evaluacion educativa,CALDAS,MANIZALES,,,,,,,
825258035454,PROPUESTA DE LA ASOCIACI¿N COLOMBIANA DE FACULTADES DE INGENIER¿A PARA EL ESTUDIO DE FACTIBILIDAD PARA LA CREACI¿N DE UN CENTRO DE INVESTIGACI¿N DE FORMACI¿N EN INGENIER¿A,ASOCIACION COLOMBIANA DE FACULTADES DE INGENIERIA - ACOFI,ENERGIA Y RECURSOS NATURALES ,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
811150227254,DESARROLLO TECNOL¿GICO PARA OPTIMIZAR EL PROCESO DE INSPECCI¿N DE ESPESORES EN L¿MINAS DEL CASCO DE BUQUES (Ajustado),CORPORACION PARA LA INVESTIGACION DE LA CORROSION - C.I.C.,Desarrollo tecnologico,SANTANDER,BUCARAMANGA,,,,,,,
110152129286,Desarrollo de un m¿dulo de conversi¿n catal¿tica de alquitranes que permita el uso de gases obtenidos de la transformaci¿n termoqu¿mica de biomasa en motores de combusti¿n interna,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111556136105,Acreditaci¿n de la prueba Determinaci¿n de fenoles en matriz alimentaria (semillas plantas frutos y derivados) por la t¿cnica HPLC-DAD-MASAS  de la Sede de Investigaci¿n Universitaria (SIU)  bajo el est¿ndar NTC-ISO/IEC 170252005.  ,UNIVERSIDAD DE ANTIOQUIA - UDEA,ASEGURAMIENTO DE CALIDAD Y METROLOGIA,ANTIOQUIA,MEDELLIN,,,,,,,
111752129352,CONDRICTIOS Evaluaci¿n de la pesca de Condrictios en el Caribe de Colombia atributos bioecol¿gicos socioecon¿micos y pesqueros para la conservaci¿n y manejo del recurso en la regi¿n,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,Estructura y funcion de ecosistemas,MAGDALENA,SANTA MARTA,,,,,,,
520150227206,Desarrollo y formulaci¿n de un producto farmac¿utico en forma de c¿psula l¿quida y ung¿ento a partir de canabinoides modificados (MITOCAN) para actuar contra el estr¿s oxidativo.,CENTRO DE LA CIENCIA Y LA INVESTIGACION FARMACEUTICA - CECIF,INFORMACION NO SOLICITADA,ANTIOQUIA,ITAGUI,,,,,,,
110358635741,OBTENCI¿N DE UN PELLET EXTRU¿DO A ESCALA PILOTO COMO ALTERNATIVA PARA EL APROVECHAMIENTO DE LOS SUBPRODUCTOS DE LA ACTIVIDAD PISC¿COLA Y EL FORTALECIMIENTO DE LA CAPACIDAD PRODUCTIVA DE LOS PISCICULTORES,UNIVERSIDAD DEL CAUCA - UNICAUCA,ALIMENTACION Y NUTRICION,CAUCA,POPAYAN,,,,,,,
110358635747,Aplicaci¿n de tecnolog¿as para la transformaci¿n de sistemas ganaderos de carne en el departamento del Cauca.,UNIVERSIDAD DEL CAUCA - UNICAUCA,ALIMENTACION Y NUTRICION,CAUCA,POPAYAN,,,,,,,
110156933480,Sistemas monocapa y multicapa de materiales tipo grafeno como filtros de mol¿culas pesadas o de agua,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,Fisica,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
110152128833,Dise¿o metodol¿gico sobre log¿stica de almacenamiento adquisici¿n apropiaci¿n de sistemas de informaci¿n y comunicaci¿n para las pymes colombianas subsector panificador.,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111852128625,Dise¿o y evaluaci¿n de p¿ptidos sint¿ticos con actividad ionof¿rica antimicrobiana e insecticida,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
230956934434,DESEMPE¿O PRODUCTIVO DEL CAPAZ (Pimelodus grosskopfii) EN DIFERENTES SISTEMAS DE CULTIVO A ESCALA COMERCIAL CON SUMINISTRO DE ALIMENTOS CONCENTRADOS,CORPORACION CENTRO DE DESARROLLO TECNOLOGICO PISCICOLA SURCOLOMBIANO - ACUAPEZ,Estructura y funcion de ecosistemas,HUILA,NEIVA,,,,,,,
110158635780,LIS¿METRO DE PESADA EN CAMPO COMO HERRAMIENTA DE AYUDA EN LA TOMA DE DECISIONES PARA APLICACI¿N DE FERTIRRIEGO EN EL CULTIVO DE CLAVEL,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,ALIMENTACION Y NUTRICION,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
336458035446,CORPORACI¿N CENTRO DE DESARROLLO TECNOL¿GICO E INNOVACI¿N EN EMPAQUES BIODEGRADABLES,CENTRO REGIONAL DE PRODUCTIVIDAD E INNOVACION DEL CAUCA - CREPIC,ENERGIA Y RECURSOS NATURALES ,CAUCA,POPAYAN,,,,,,,
121050227609,DESARROLLO DE UN BANCO DE ENSAYOS PARA REFRIGERACI¿N DOM¿STICA EN LA EMPRESA INDUSTRIAS HACEB S.A. ,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
120358635759,Optimizaci¿n de estrategias de siembra de materiales forestales con el uso de sustratos biotransformados enriquecidos con microorganismos ben¿ficos ,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,ALIMENTACION Y NUTRICION,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
233350227900,Redise¿o de la log¿stica de transporte de materiales ambientalmente peligrosos a trav¿s del desarrollo y  evaluaci¿n de un prototipo de hidro-lavado sostenible para sistemas de almacenamiento cerrado basado en tratamiento de residuos contaminantes,FUNDACION CENTRO DE INVESTIGACION EN MODELACION EMPRESARIAL DEL CARIBE - FCIMEC,INFORMACION NO SOLICITADA,ATLANTICO,BARRANQUILLA,,,,,,,
639671250727,¿Es Mycobacterium tuberculosis con fenotipo latente un actor principal en la infeccion tuberculosa?,CORPORACION CORPOGEN,CIENCIAS BASICAS BIOMEDICAS,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111556236095,Producci¿n de lute¿na estabilizada de alta pureza para su aplicaci¿n en la industria alimentaria y cosm¿tica.,UNIVERSIDAD DE ANTIOQUIA - UDEA,DISENO Y DESARROLLO DE NUEVOS PRODUCTOS,ANTIOQUIA,MEDELLIN,,,,,,,
586858235828,IMPLEMENTACI¿N Y CERTIFICACI¿N EN EL MODELO CMMI-DEV ML3 EN OUTSOURCING DESARROLLOS EN INFORMATICA LTDA,OUTSOURCING DESARROLLOS EN INFORMATICA S.A.S.,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
585758235668,Fortalecimiento de la competitividad de la empresa S-Square S.A. a trav¿s de la evaluaci¿n de los procesos de software de la organizaci¿n en el nivel 3 de madurez seg¿n el modelo CMMI.,S-SQUARE S.A.,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,ANTIOQUIA,MEDELLIN,,,,,,,
710650227588,Uso de la tecnolog¿a de biofertilizaci¿n con Hongos Formadores de Micorrizas Arbusculares en especies forestales.,CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - CORPOICA,INFORMACION NO SOLICITADA,CUNDINAMARCA,MOSQUERA,,,,,,,
338756236201,APLICACI¿N DE ESTRUCTURAS FLEXIBLES DE ALTA BARRERA Y RESISTENCIA T¿RMICA EN PROCESOS DE ESTERILIZACI¿N Y CONSERVACI¿N DE PRODUCTOS C¿RNICOS Y PESQUEROS,INSTITUTO DE CIENCIA Y TECNOLOGIA ALIMENTARIA - FUNDACION INTAL,INVESTIGACIONES Y ESTUDIOS DE BASE DE LA INDUSTRIA,ANTIOQUIA,ITAGUI,,,,,,,
112352129313,Mujeres Empresarias en Colombia Pr¿cticas Empresariales y Procesos de Innovaci¿n ,UNIVERSIDAD MILITAR NUEVA GRANADA - UNIMILITAR,Estudios sociales de la ciencia,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
469151627587,ESTRATEGIA DE GESTI¿N EN CIENCIA TECNOLOG¿A E INVESTIGACI¿N HACIA LA CONSOLIDACI¿N DE NUEVOS PRODUCTOS BIOM¿DICOS DE LA EMPRESA QUIR¿RGICOS ESPECIALIZADOS S.A.,Quirurgicos Especializados S.A.,INFORMACION NO SOLICITADA,SANTANDER,BUCARAMANGA,,,,,,,
111752128880,DIVERSIDAD GEN¿TICA Y CONECTIVIDAD DE LAS ESPECIES CORALINAS AMENAZADAS EN EL CARIBE COLOMBIANO,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,Caracterizacion y valoracion de la biodiversidad,MAGDALENA,SANTA MARTA,,,,,,,
110158635778,USO DE BIOMOLECULAS EN PEL¿CULAS COMESTIBLES Y DESARROLLO DE NUEVOS PRODUCTOS PARA LA GENERACI¿N DE VALOR Y COMPETITIVIDAD PARA LA CADENA ACUICOLA,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,ALIMENTACION Y NUTRICION,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
111058035451,Factibilidad para la Creaci¿n de un Centro de Innovaci¿n y Desarrollo Tecnol¿gico que permita la Gesti¿n Descentralizada de Recursos H¿dricos mediante el desarrollo e implementaci¿n de Soluciones Tecnol¿gicas Sostenibles en escenarios de Cambio Clim¿tico,UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,ENERGIA Y RECURSOS NATURALES ,RISARALDA,PEREIRA,,,,,,,
111552128410,ESTUDIO TE¿RICO Y EXPERIMENTAL DE LA VELOCIDAD DE DEFLAGRACI¿N LAMINAR DE LAS MEZCLAS GAS NATURAL GAS DE S¿NTESIS,UNIVERSIDAD DE ANTIOQUIA - UDEA,INFORMACION NO SOLICITADA,ANTIOQUIA,MEDELLIN,,,,,,,
586158235678,IMPLEMENTACI¿N Y CERTIFICACI¿N EN EL MODELO CMMI-DEV ML3 EN EMPRESA COLOMBIANA DE INFORMATICA ECOINFO LTDAT,EMPRESA COLOMBIANA DE INFORMATICA ECOINFO LTDA,INFORMACION NO SOLICITADA,BOGOTA D.C.,BOGOTA D.C.,,,,,,,
